date,stock_id,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Dealer_Self,buy_Foreign_Investor,buy_Investment_Trust,net_Dealer_Hedging,net_Dealer_self,net_Foreign_Dealer_Self,net_Foreign_Investor,net_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Dealer_Self,sell_Foreign_Investor,sell_Investment_Trust,net_Dealer_Hedging_5d,net_Dealer_Hedging_20d,net_Dealer_self_5d,net_Dealer_self_20d,net_Foreign_Dealer_Self_5d,net_Foreign_Dealer_Self_20d,net_Foreign_Investor_5d,net_Foreign_Investor_20d,net_Investment_Trust_5d,net_Investment_Trust_20d
2025-07-28,6515,41894,40000,0,521253,146500,-21497,26891,0,-466815,114500,63391,13109,0,988068,32000,47202.0,-25599.0,75462.0,65600.0,0.0,0.0,-827809.0,-206592.0,10000.0,-1705500.0
2025-07-29,6515,69260,29000,0,352729,170000,56339,17744,0,-225239,170000,12921,11256,0,577968,0,102301.0,55553.0,93206.0,83778.0,0.0,0.0,-1194348.0,-278450.0,361000.0,-1431500.0
2025-07-30,6515,2606,12000,0,148000,75000,-40568,-12000,0,-257000,75000,43174,24000,0,405000,0,61777.0,24503.0,86206.0,67778.0,0.0,0.0,-1454916.0,-520054.0,566000.0,-1354500.0
2025-07-31,6515,13190,36000,0,261075,0,6147,21000,0,-138608,-1000,7043,15000,0,399683,1000,56426.0,17082.0,100249.0,77766.0,0.0,0.0,-1228024.0,-783991.0,516000.0,-1375500.0
2025-08-01,6515,31701,15082,0,267359,10000,19490,2082,0,13700,10000,12211,13000,0,253659,0,19911.0,30524.0,55717.0,71670.0,0.0,0.0,-1073962.0,-1168512.0,368500.0,-1033500.0
2025-08-04,6515,20669,421,0,153427,0,-26461,-44579,0,-82238,-30000,47130,45000,0,235665,30000,14947.0,21683.0,-15753.0,45149.0,0.0,0.0,-689385.0,-1418744.0,224000.0,-804500.0
2025-08-05,6515,9241,33000,0,142359,1000,2213,32000,0,-21410,1000,7028,1000,0,163769,0,-39179.0,66577.0,-1497.0,85227.0,0.0,0.0,-485556.0,-1535818.0,55000.0,-497000.0
2025-08-06,6515,66374,100000,0,485336,21000,55527,82000,0,83209,21000,10847,18000,0,402127,0,56916.0,108638.0,92503.0,167927.0,0.0,0.0,-145347.0,-1507016.0,1000.0,-432000.0
2025-08-07,6515,22340,21356,0,475772,30000,-22590,-4644,0,-41283,30000,44930,26000,0,517055,0,28179.0,86115.0,66859.0,167190.0,0.0,0.0,-48022.0,-1583945.0,32000.0,-335000.0
2025-08-08,6515,2605,8000,0,234001,10000,-14784,-2113,0,59865,-15000,17389,10113,0,174136,25000,-6095.0,68348.0,62664.0,160077.0,0.0,0.0,-1857.0,-1393914.0,7000.0,-342000.0
2025-08-11,6515,13786,10000,0,201694,0,8327,3874,0,37150,-1000,5459,6126,0,164544,1000,28693.0,79705.0,111117.0,168951.0,0.0,0.0,117531.0,-1534905.0,36000.0,-221000.0
2025-08-12,6515,8047,2161,0,99025,0,-8923,-17839,0,-97644,-1000,16970,20000,0,196669,1000,17557.0,62971.0,61278.0,151093.0,0.0,0.0,41297.0,-1667564.0,34000.0,-137000.0
2025-08-13,6515,27047,23066,0,349032,1000,11472,-6989,0,11032,1000,15575,30055,0,338000,0,-26498.0,77044.0,-27711.0,132104.0,0.0,0.0,-30880.0,-1371731.0,14000.0,-130000.0
2025-08-14,6515,67806,38000,0,701736,0,59572,-7000,0,203737,-26000,8234,45000,0,497999,26000,55664.0,145417.0,-30067.0,128104.0,0.0,0.0,214140.0,-1207492.0,-42000.0,-13000.0
2025-08-15,6515,42408,26000,0,488093,28000,-36619,17908,0,-116858,24000,79027,8092,0,604951,4000,33829.0,111768.0,-10046.0,158991.0,0.0,0.0,37417.0,-1311590.0,-3000.0,-8000.0
2025-08-18,6515,11394,14056,0,248000,13000,-3137,-32944,0,-34921,7000,14531,47000,0,282921,6000,22365.0,113207.0,-46864.0,123962.0,0.0,0.0,-34654.0,-1434317.0,5000.0,275000.0
2025-08-19,6515,11738,17031,0,255000,1000,540,-969,0,22098,-19000,11198,18000,0,232902,20000,31828.0,112507.0,-29994.0,122993.0,0.0,0.0,85088.0,-1553519.0,-13000.0,437000.0
2025-08-20,6515,44081,36000,0,386400,3000,-16493,3675,0,93387,-88000,60574,32325,0,293013,91000,3863.0,96058.0,-19330.0,131668.0,0.0,0.0,167443.0,-1463700.0,-102000.0,479000.0
2025-08-21,6515,27996,46000,0,221033,1000,14066,25979,0,-64967,-202000,13930,20021,0,286000,203000,-41643.0,98626.0,13649.0,150690.0,0.0,0.0,-101261.0,-1163167.0,-278000.0,228000.0
2025-08-22,6515,27907,16000,0,323200,0,-14680,-17145,0,138049,-38500,42587,33145,0,185151,38500,-19704.0,27941.0,-21404.0,86931.0,0.0,0.0,153646.0,-884756.0,-340500.0,32000.0
2025-08-25,6515,23525,13000,0,198827,91000,10293,-4000,0,-118373,78000,13232,17000,0,317200,13000,-6274.0,59731.0,7540.0,56040.0,0.0,0.0,70194.0,-536314.0,-269500.0,-4500.0
2025-08-26,6515,19265,12000,0,142016,28000,8064,-1000,0,-28984,12000,11201,13000,0,171000,16000,1250.0,11456.0,7509.0,37296.0,0.0,0.0,19112.0,-340059.0,-238500.0,-162500.0
2025-08-27,6515,82545,37160,0,563811,258000,59842,5160,0,55229,231000,22703,32000,0,508582,27000,77585.0,111866.0,8994.0,54456.0,0.0,0.0,-19046.0,-27830.0,80500.0,-6500.0
2025-08-28,6515,53431,34075,0,534314,175000,-21226,18075,0,-40937,3000,74657,16000,0,575251,172000,42293.0,84493.0,1090.0,51531.0,0.0,0.0,4984.0,69841.0,285500.0,-2500.0
2025-08-29,6515,96963,117000,0,909564,218000,18000,88000,0,392104,213000,78963,29000,0,517460,5000,74973.0,83003.0,106235.0,137449.0,0.0,0.0,259039.0,448245.0,537000.0,200500.0
2025-09-01,6515,118312,107036,0,1257623,718000,10959,65036,0,415977,717000,107353,42000,0,841646,1000,75639.0,120423.0,175271.0,247064.0,0.0,0.0,793389.0,946460.0,1176000.0,947500.0
2025-09-02,6515,52111,44000,0,1530350,182000,-63050,-148000,0,558187,182000,115161,192000,0,972163,0,4525.0,55160.0,28271.0,67064.0,0.0,0.0,1380560.0,1526057.0,1346000.0,1128500.0
2025-09-03,6515,50218,32000,0,673992,0,65,7999,0,182329,0,50153,24001,0,491663,0,-55252.0,-302.0,31110.0,-6937.0,0.0,0.0,1507660.0,1625177.0,1115000.0,1107500.0
2025-09-04,6515,1800,13023,0,90964,0,-20198,3023,0,7864,0,21998,10000,0,83100,0,-54224.0,2090.0,16058.0,730.0,0.0,0.0,1556461.0,1674324.0,1112000.0,1077500.0
2025-09-05,6515,9693,29000,0,23000,0,2593,23997,0,-6050,0,7100,5003,0,29050,0,-69631.0,19467.0,-47945.0,26840.0,0.0,0.0,1158307.0,1608409.0,899000.0,1092500.0
2025-09-08,6515,9730,30000,0,104000,0,-3770,13000,0,30920,-7000,13500,17000,0,73080,7000,-84360.0,7370.0,-99981.0,35966.0,0.0,0.0,773250.0,1602179.0,175000.0,1086500.0
2025-09-09,6515,3246,19167,0,73300,0,-249,12167,0,-17814,-29000,3495,7000,0,91114,29000,-21559.0,16044.0,60186.0,65972.0,0.0,0.0,197249.0,1682009.0,-36000.0,1058500.0
2025-09-10,6515,1164,16019,0,44930,0,-6616,-3981,0,9930,-25000,7780,20000,0,35000,25000,-28240.0,-2044.0,48206.0,68980.0,0.0,0.0,24850.0,1680907.0,-61000.0,1032500.0
2025-09-11,6515,1476,23042,0,120000,0,-5221,16042,0,52550,-5000,6697,7000,0,67450,5000,-13263.0,-66837.0,61225.0,92022.0,0.0,0.0,69536.0,1529720.0,-66000.0,1053500.0
2025-09-12,6515,42829,24160,0,124250,0,33002,15160,0,57000,-37000,9827,9000,0,67250,37000,17146.0,2784.0,52388.0,89274.0,0.0,0.0,132586.0,1703578.0,-103000.0,992500.0
2025-09-15,6515,4183,12052,0,91000,0,-346,8052,0,50950,-43000,4529,4000,0,40050,43000,20570.0,5575.0,47440.0,130270.0,0.0,0.0,152616.0,1789449.0,-139000.0,942500.0
2025-09-16,6515,5554,15000,0,92100,9000,2427,-4000,0,24100,2000,3127,19000,0,68000,7000,23246.0,7462.0,31273.0,127239.0,0.0,0.0,194530.0,1791451.0,-108000.0,963500.0
2025-09-17,6515,3198,2000,0,82518,0,2150,-2093,0,18418,-1000,1048,4093,0,64100,1000,32012.0,26105.0,33161.0,121471.0,0.0,0.0,203018.0,1716482.0,-84000.0,1050500.0
2025-09-18,6515,40546,53000,0,244034,202000,22268,39981,0,-210581,200000,18278,13019,0,454615,2000,59501.0,34307.0,57100.0,135473.0,0.0,0.0,-60113.0,1570868.0,121000.0,1452500.0
2025-09-19,6515,47278,52000,0,499575,291000,-5771,6712,0,-359538,261000,53049,45288,0,859113,30000,20728.0,43216.0,48652.0,159330.0,0.0,0.0,-476651.0,1073281.0,419000.0,1752000.0
2025-09-22,6515,25362,17052,0,438277,305500,-5652,-25948,0,-81396,247500,31014,43000,0,519673,58000,15422.0,27271.0,14652.0,137382.0,0.0,0.0,-608997.0,1110258.0,709500.0,1921500.0
2025-09-23,6515,16099,26000,0,417787,276000,-6909,-79,0,-242199,247000,23008,26079,0,659986,29000,6086.0,12298.0,18573.0,138303.0,0.0,0.0,-875296.0,897043.0,954500.0,2156500.0
2025-06-25,6719,4000,0,0,243000,0,-5482,0,0,128000,0,9482,0,0,115000,0,-5482.0,-5482.0,0.0,0.0,0.0,0.0,128000.0,128000.0,0.0,0.0
2025-06-26,6719,914,6000,0,82020,0,684,2000,0,15020,0,230,4000,0,67000,0,-4798.0,-4798.0,2000.0,2000.0,0.0,0.0,143020.0,143020.0,0.0,0.0
2025-06-27,6719,2986,0,0,216208,0,-2309,-5000,0,160208,-5000,5295,5000,0,56000,5000,-7107.0,-7107.0,-3000.0,-3000.0,0.0,0.0,303228.0,303228.0,-5000.0,-5000.0
2025-06-30,6719,3000,2000,0,41000,0,-502,-3000,0,-149000,0,3502,5000,0,190000,0,-7609.0,-7609.0,-6000.0,-6000.0,0.0,0.0,154228.0,154228.0,-5000.0,-5000.0
2025-07-01,6719,2050,4000,0,66000,0,-30,2000,0,-19000,0,2080,2000,0,85000,0,-7639.0,-7639.0,-4000.0,-4000.0,0.0,0.0,135228.0,135228.0,-5000.0,-5000.0
2025-07-02,6719,3000,1000,0,31000,0,-325,-1000,0,-117000,0,3325,2000,0,148000,0,-2482.0,-7964.0,-5000.0,-5000.0,0.0,0.0,-109772.0,18228.0,-5000.0,-5000.0
2025-07-03,6719,1249,3000,0,148000,0,113,1000,0,101000,0,1136,2000,0,47000,0,-3053.0,-7851.0,-6000.0,-4000.0,0.0,0.0,-23792.0,119228.0,-5000.0,-5000.0
2025-07-04,6719,5000,0,0,34000,0,-2491,-3000,0,-163000,0,7491,3000,0,197000,0,-3235.0,-10342.0,-4000.0,-7000.0,0.0,0.0,-347000.0,-43772.0,0.0,-5000.0
2025-07-07,6719,1000,0,0,49043,0,-521,0,0,-14957,-1000,1521,0,0,64000,1000,-3254.0,-10863.0,-1000.0,-7000.0,0.0,0.0,-212957.0,-58729.0,-1000.0,-6000.0
2025-07-08,6719,1000,2000,0,30000,0,464,2000,0,-65000,0,536,0,0,95000,0,-2760.0,-10399.0,-1000.0,-5000.0,0.0,0.0,-258957.0,-123729.0,-1000.0,-6000.0
2025-07-09,6719,2838,0,0,64000,0,339,-8000,0,-145864,0,2499,8000,0,209864,0,-2096.0,-10060.0,-8000.0,-13000.0,0.0,0.0,-287821.0,-269593.0,-1000.0,-6000.0
2025-07-10,6719,7631,0,0,243022,0,4271,-2000,0,173022,0,3360,2000,0,70000,0,2062.0,-5789.0,-11000.0,-15000.0,0.0,0.0,-215799.0,-96571.0,-1000.0,-6000.0
2025-07-11,6719,2756,0,0,95000,0,1015,0,0,21998,-4000,1741,0,0,73002,4000,5568.0,-4774.0,-8000.0,-15000.0,0.0,0.0,-30801.0,-74573.0,-5000.0,-10000.0
2025-07-14,6719,20,0,0,21000,0,-2765,0,0,-125000,0,2785,0,0,146000,0,3324.0,-7539.0,-8000.0,-15000.0,0.0,0.0,-140844.0,-199573.0,-4000.0,-10000.0
2025-07-15,6719,15344,1000,0,87025,0,13044,-2000,0,36025,0,2300,3000,0,51000,0,15904.0,5505.0,-12000.0,-17000.0,0.0,0.0,-39819.0,-163548.0,-4000.0,-10000.0
2025-07-16,6719,10802,1000,0,151187,0,4802,-1000,0,128187,0,6000,2000,0,23000,0,20367.0,10307.0,-5000.0,-18000.0,0.0,0.0,234232.0,-35361.0,-4000.0,-10000.0
2025-07-17,6719,2066,2000,0,196018,0,-6582,2000,0,111018,0,8648,0,0,85000,0,9514.0,3725.0,-1000.0,-16000.0,0.0,0.0,172228.0,75657.0,-4000.0,-10000.0
2025-07-18,6719,9224,2000,0,53000,0,8947,2000,0,-21000,0,277,0,0,74000,0,17446.0,12672.0,1000.0,-14000.0,0.0,0.0,129230.0,54657.0,0.0,-10000.0
2025-07-21,6719,21395,0,0,16000,0,19267,-1000,0,-75000,0,2128,1000,0,91000,0,39478.0,31939.0,0.0,-15000.0,0.0,0.0,179230.0,-20343.0,0.0,-10000.0
2025-07-22,6719,27094,1000,0,112000,0,26485,1000,0,43000,0,609,0,0,69000,0,52919.0,58424.0,3000.0,-14000.0,0.0,0.0,186205.0,22657.0,0.0,-10000.0
2025-07-23,6719,6964,5374,0,66020,0,4888,5374,0,18020,0,2076,0,0,48000,0,53005.0,68794.0,9374.0,-8626.0,0.0,0.0,76038.0,-87323.0,0.0,-10000.0
2025-07-24,6719,2952,0,0,52000,0,2070,0,0,16476,0,882,0,0,35524,0,61657.0,70180.0,7374.0,-10626.0,0.0,0.0,-18504.0,-85867.0,0.0,-10000.0
2025-07-25,6719,1065,0,0,23000,0,29,-1000,0,-63000,-3000,1036,1000,0,86000,3000,52739.0,72518.0,4374.0,-6626.0,0.0,0.0,-60504.0,-309075.0,-3000.0,-8000.0
2025-07-28,6719,798,0,0,48000,0,-3902,0,0,13000,0,4700,0,0,35000,0,29570.0,69118.0,5374.0,-3626.0,0.0,0.0,27496.0,-147075.0,-3000.0,-8000.0
2025-07-29,6719,1001,2000,0,35000,0,-1558,2000,0,-15000,-2000,2559,0,0,50000,2000,1527.0,67590.0,6374.0,-3626.0,0.0,0.0,-30504.0,-143075.0,-5000.0,-10000.0
2025-07-30,6719,1000,1000,0,32000,0,-837,0,0,-26000,0,1837,1000,0,58000,0,-4198.0,67078.0,1000.0,-2626.0,0.0,0.0,-74524.0,-52075.0,-5000.0,-10000.0
2025-07-31,6719,23831,1000,0,31000,0,14667,-1000,0,-189000,0,9164,2000,0,220000,0,8399.0,81632.0,0.0,-4626.0,0.0,0.0,-280000.0,-342075.0,-5000.0,-10000.0
2025-08-01,6719,1010,1000,0,35000,0,936,1000,0,-7000,0,74,0,0,42000,0,9306.0,85059.0,2000.0,-626.0,0.0,0.0,-224000.0,-186075.0,-2000.0,-10000.0
2025-08-04,6719,5475,0,0,47000,0,-1978,-1000,0,13000,0,7453,1000,0,34000,0,11230.0,83602.0,1000.0,-1626.0,0.0,0.0,-224000.0,-158118.0,-2000.0,-9000.0
2025-08-05,6719,2300,0,0,218000,0,-5701,-1000,0,169000,-1000,8001,1000,0,49000,1000,7087.0,77437.0,-2000.0,-4626.0,0.0,0.0,-40000.0,75882.0,-1000.0,-10000.0
2025-08-06,6719,10000,0,0,45000,0,-10431,0,0,-417000,-1000,20431,0,0,462000,1000,-2507.0,66667.0,-2000.0,3374.0,0.0,0.0,-431000.0,-195254.0,-2000.0,-11000.0
2025-08-07,6719,3000,0,0,33000,0,-712,-1000,0,-107374,0,3712,1000,0,140374,0,-17886.0,61684.0,-2000.0,4374.0,0.0,0.0,-349374.0,-475650.0,-2000.0,-11000.0
2025-08-08,6719,6526,0,0,83004,0,2520,-1196,0,-68996,0,4006,1196,0,152000,0,-16302.0,63189.0,-4196.0,3178.0,0.0,0.0,-411370.0,-566644.0,-2000.0,-7000.0
2025-08-11,6719,1000,1000,0,30000,0,112,1000,0,-24000,0,888,0,0,54000,0,-14212.0,66066.0,-2196.0,4178.0,0.0,0.0,-448370.0,-465644.0,-2000.0,-7000.0
2025-08-12,6719,3060,0,0,155000,0,356,0,0,109000,0,2704,0,0,46000,0,-8155.0,53378.0,-1196.0,6178.0,0.0,0.0,-508370.0,-392669.0,-1000.0,-7000.0
2025-08-13,6719,2480,1359,0,127000,0,374,1359,0,34000,0,2106,0,0,93000,0,2650.0,48950.0,163.0,8537.0,0.0,0.0,-57370.0,-486856.0,0.0,-7000.0
2025-08-14,6719,0,1275,0,56036,0,-5193,-3725,0,-6964,0,5193,5000,0,63000,0,-1831.0,50339.0,-2562.0,2812.0,0.0,0.0,43040.0,-604838.0,0.0,-7000.0
2025-08-15,6719,2149,4000,0,94000,0,-2855,1000,0,-12000,0,5004,3000,0,106000,0,-7206.0,38537.0,-366.0,1812.0,0.0,0.0,100036.0,-595838.0,0.0,-7000.0
2025-08-18,6719,15017,0,0,280000,0,-57995,0,0,218000,-13000,73012,0,0,62000,13000,-65313.0,-38725.0,-1366.0,2812.0,0.0,0.0,342036.0,-302838.0,-13000.0,-20000.0
2025-08-19,6719,2616,1000,0,98000,0,-742,0,0,4000,-8000,3358,1000,0,94000,8000,-66411.0,-65952.0,-1366.0,1812.0,0.0,0.0,237036.0,-341838.0,-21000.0,-28000.0
2025-08-20,6719,8000,2000,0,296000,0,-2717,1000,0,145000,-20000,10717,1000,0,151000,20000,-69502.0,-73557.0,-1725.0,-2562.0,0.0,0.0,348036.0,-214858.0,-41000.0,-48000.0
2025-08-21,6719,4000,0,0,70007,0,1422,-250,0,46007,0,2578,250,0,24000,0,-62887.0,-74205.0,1750.0,-2812.0,0.0,0.0,401007.0,-185327.0,-41000.0,-48000.0
2025-08-22,6719,5180,0,0,54000,0,-127,-1000,0,-50000,0,5307,1000,0,104000,0,-60159.0,-74361.0,-250.0,-2812.0,0.0,0.0,363007.0,-172327.0,-41000.0,-45000.0
2025-08-25,6719,685,0,0,109000,0,397,0,0,41000,0,288,0,0,68000,0,-1767.0,-70062.0,-250.0,-2812.0,0.0,0.0,186007.0,-144327.0,-28000.0,-45000.0
2025-08-26,6719,0,0,0,105332,0,-26,0,0,66870,0,26,0,0,38462,0,-1051.0,-68530.0,-250.0,-4812.0,0.0,0.0,248877.0,-62457.0,-20000.0,-43000.0
2025-08-27,6719,1259,0,0,123000,0,259,0,0,76000,0,1000,0,0,47000,0,1925.0,-67434.0,-1250.0,-4812.0,0.0,0.0,179877.0,39543.0,0.0,-43000.0
2025-08-28,6719,1722,0,0,51000,0,765,0,0,-15344,0,957,0,0,66344,0,1268.0,-81336.0,-1000.0,-3812.0,0.0,0.0,118526.0,213199.0,0.0,-43000.0
2025-08-29,6719,0,1000,0,38008,0,-483,1000,0,-14992,0,483,0,0,53000,0,912.0,-82755.0,1000.0,-3812.0,0.0,0.0,153534.0,205207.0,0.0,-43000.0
2025-09-01,6719,5237,0,0,192000,0,-1010,-10000,0,108000,0,6247,10000,0,84000,0,-495.0,-81787.0,-9000.0,-12812.0,0.0,0.0,220534.0,300207.0,0.0,-43000.0
2025-09-02,6719,3111,0,0,108000,0,-2160,0,0,63000,0,5271,0,0,45000,0,-2629.0,-78246.0,-9000.0,-11812.0,0.0,0.0,216664.0,194207.0,0.0,-42000.0
2025-09-03,6719,1298,0,0,68696,0,-2148,0,0,22696,0,3446,0,0,46000,0,-5036.0,-69963.0,-9000.0,-11812.0,0.0,0.0,163360.0,633903.0,0.0,-41000.0
2025-09-04,6719,1189,0,0,134000,0,-93,0,0,47000,0,1282,0,0,87000,0,-5894.0,-69344.0,-9000.0,-10812.0,0.0,0.0,225704.0,788277.0,0.0,-41000.0
2025-09-05,6719,1107,0,0,22000,0,711,0,0,-8000,0,396,0,0,30000,0,-4700.0,-71153.0,-10000.0,-9616.0,0.0,0.0,232696.0,849273.0,0.0,-41000.0
2025-09-08,6719,28500,0,0,452000,0,18437,0,0,334000,-2000,10063,0,0,118000,2000,14747.0,-52828.0,0.0,-10616.0,0.0,0.0,458696.0,1207273.0,-2000.0,-43000.0
2025-09-09,6719,2000,1000,0,181000,0,-12333,1000,0,111000,0,14333,0,0,70000,0,4574.0,-65517.0,1000.0,-9616.0,0.0,0.0,506696.0,1209273.0,-2000.0,-43000.0
2025-09-10,6719,2000,6000,0,89000,0,529,5000,0,-5000,0,1471,1000,0,94000,0,7251.0,-65362.0,6000.0,-5975.0,0.0,0.0,479000.0,1170273.0,-2000.0,-43000.0
2025-09-11,6719,1347,1000,0,95304,0,-1044,0,0,33304,0,2391,1000,0,62000,0,6300.0,-61213.0,6000.0,-2250.0,0.0,0.0,465304.0,1210541.0,-2000.0,-43000.0
2025-09-12,6719,18996,12000,0,277000,0,14303,12000,0,147658,-2000,4693,0,0,129342,2000,19892.0,-44055.0,18000.0,8750.0,0.0,0.0,620962.0,1370199.0,-4000.0,-45000.0
2025-09-15,6719,6879,0,0,210000,0,3039,0,0,5000,0,3840,0,0,205000,0,4494.0,16979.0,18000.0,8750.0,0.0,0.0,291962.0,1157199.0,-2000.0,-32000.0
2025-09-16,6719,11331,0,0,300769,0,6775,0,0,241769,0,4556,0,0,59000,0,23602.0,24496.0,17000.0,8750.0,0.0,0.0,422731.0,1394968.0,-2000.0,-24000.0
2025-09-17,6719,12695,0,0,263182,0,-3009,0,0,4982,0,15704,0,0,258200,0,20064.0,24204.0,12000.0,7750.0,0.0,0.0,432713.0,1254950.0,-2000.0,-4000.0
2025-09-18,6719,16446,1000,0,280078,0,12624,1000,0,106078,0,3822,0,0,174000,0,33732.0,35406.0,13000.0,9000.0,0.0,0.0,505487.0,1315021.0,-2000.0,-4000.0
2025-09-19,6719,4627,1000,0,186000,0,-22859,1000,0,48000,0,27486,0,0,138000,0,-3430.0,12674.0,2000.0,11000.0,0.0,0.0,405829.0,1413021.0,0.0,-4000.0
2025-09-22,6719,4035,2000,0,161096,0,-2605,2000,0,26096,0,6640,0,0,135000,0,-9074.0,9672.0,4000.0,13000.0,0.0,0.0,426925.0,1398117.0,0.0,-4000.0
2025-09-23,6719,4000,0,0,291000,0,-401,0,0,185000,0,4401,0,0,106000,0,-16250.0,9297.0,4000.0,13000.0,0.0,0.0,370156.0,1516247.0,0.0,-4000.0
2025-06-25,6768,33914,2044,0,825000,0,31914,-60956,0,293000,-1299,2000,63000,0,532000,1299,31914.0,31914.0,-60956.0,-60956.0,0.0,0.0,293000.0,293000.0,-1299.0,-1299.0
2025-06-26,6768,1031,0,0,370708,0,-19841,-44,0,60388,0,20872,44,0,310320,0,12073.0,12073.0,-61000.0,-61000.0,0.0,0.0,353388.0,353388.0,-1299.0,-1299.0
2025-06-27,6768,4000,0,0,336408,0,-218,-23000,0,-29592,-3908,4218,23000,0,366000,3908,11855.0,11855.0,-84000.0,-84000.0,0.0,0.0,323796.0,323796.0,-5207.0,-5207.0
2025-06-30,6768,0,5000,0,228000,0,-1301,1000,0,-14000,-2611,1301,4000,0,242000,2611,10554.0,10554.0,-83000.0,-83000.0,0.0,0.0,309796.0,309796.0,-7818.0,-7818.0
2025-07-01,6768,2158,32000,0,156000,200000,-1058,32000,0,-80000,198940,3216,0,0,236000,1060,9496.0,9496.0,-51000.0,-51000.0,0.0,0.0,229796.0,229796.0,191122.0,191122.0
2025-07-02,6768,16000,0,0,523000,200000,12842,0,0,197000,200000,3158,0,0,326000,0,-9576.0,22338.0,9956.0,-51000.0,0.0,0.0,133796.0,426796.0,392421.0,391122.0
2025-07-03,6768,16000,71030,0,1669000,206000,4819,66030,0,-591000,203364,11181,5000,0,2260000,2636,15084.0,27157.0,76030.0,15030.0,0.0,0.0,-517592.0,-164204.0,595785.0,594486.0
2025-07-04,6768,2188,0,0,640000,100000,-10869,-45764,0,162000,79000,13057,45764,0,478000,21000,4433.0,16288.0,53266.0,-30734.0,0.0,0.0,-326000.0,-2204.0,678693.0,673486.0
2025-07-07,6768,2000,12000,0,208041,155000,-7,12000,0,-100959,153688,2007,0,0,309000,1312,5727.0,16281.0,64266.0,-18734.0,0.0,0.0,-412959.0,-103163.0,834992.0,827174.0
2025-07-08,6768,3000,28000,0,457000,300000,-3917,8000,0,-283000,300000,6917,20000,0,740000,0,2868.0,12364.0,40266.0,-10734.0,0.0,0.0,-615959.0,-386163.0,936052.0,1127174.0
2025-07-09,6768,0,0,0,392000,400000,-12036,-34000,0,-1269000,397362,12036,34000,0,1661000,2638,-22010.0,328.0,6266.0,-44734.0,0.0,0.0,-2081959.0,-1655163.0,1133414.0,1524536.0
2025-07-10,6768,0,0,0,194021,302850,-1473,-7000,0,-218979,302850,1473,7000,0,413000,0,-28302.0,-1145.0,-66764.0,-51734.0,0.0,0.0,-1709938.0,-1874142.0,1232900.0,1827386.0
2025-07-11,6768,3000,0,0,195000,250000,1000,-20000,0,-101790,-71325,2000,20000,0,296790,321325,-16433.0,-145.0,-41000.0,-71734.0,0.0,0.0,-1973728.0,-1975932.0,1082575.0,1756061.0
2025-07-14,6768,1000,0,0,218200,50000,-298,-14000,0,-45800,-210000,1298,14000,0,264000,260000,-16724.0,-443.0,-67000.0,-85734.0,0.0,0.0,-1918569.0,-2021732.0,718887.0,1546061.0
2025-07-15,6768,0,1000,0,85325,0,-1173,1000,0,-60675,0,1173,0,0,146000,0,-13980.0,-1616.0,-74000.0,-84734.0,0.0,0.0,-1696244.0,-2082407.0,418887.0,1546061.0
2025-07-16,6768,0,0,0,81000,0,-1000,-3000,0,-36000,-108000,1000,3000,0,117000,108000,-2944.0,-2616.0,-43000.0,-87734.0,0.0,0.0,-463244.0,-2118407.0,-86475.0,1438061.0
2025-07-17,6768,2000,0,0,386018,0,1000,-4000,0,257018,-27000,1000,4000,0,129000,27000,-471.0,-1616.0,-40000.0,-91734.0,0.0,0.0,12753.0,-1861389.0,-416325.0,1411061.0
2025-07-18,6768,0,11000,0,128000,0,-187,11000,0,-211000,-13000,187,0,0,339000,13000,-1658.0,-1803.0,-9000.0,-80734.0,0.0,0.0,-96457.0,-2072389.0,-358000.0,1398061.0
2025-07-21,6768,5000,0,0,211000,0,4000,0,0,102000,0,1000,0,0,109000,0,2640.0,2197.0,5000.0,-80734.0,0.0,0.0,51343.0,-1970389.0,-148000.0,1398061.0
2025-07-22,6768,6000,237000,0,496000,0,5000,237000,0,-536941,-11335,1000,0,0,1032941,11335,8813.0,7197.0,241000.0,156266.0,0.0,0.0,-424923.0,-2507330.0,-159335.0,1386726.0
2025-07-23,6768,7000,4000,0,297018,0,4950,4000,0,-229982,-5389,2050,0,0,527000,5389,14763.0,-19767.0,248000.0,221222.0,0.0,0.0,-618905.0,-3030312.0,-56724.0,1382636.0
2025-07-24,6768,16000,0,0,63000,0,11647,-1000,0,-417000,-463,4353,1000,0,480000,463,25410.0,11721.0,251000.0,220266.0,0.0,0.0,-1292923.0,-3507700.0,-30187.0,1382173.0
2025-07-25,6768,1000,0,0,85000,0,-170,0,0,-140000,-94783,1170,0,0,225000,94783,25427.0,11769.0,240000.0,243266.0,0.0,0.0,-1221923.0,-3618108.0,-111970.0,1291298.0
2025-07-28,6768,3000,1000,0,82000,0,110,0,0,-396000,-14000,2890,1000,0,478000,14000,21537.0,13180.0,240000.0,242266.0,0.0,0.0,-1719923.0,-4000108.0,-125970.0,1279909.0
2025-07-29,6768,11000,0,0,183000,0,-3954,0,0,-111000,-17000,14954,0,0,294000,17000,12583.0,10284.0,3000.0,210266.0,0.0,0.0,-1293982.0,-4031108.0,-131635.0,1063969.0
